Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
PI586498.D1FY1ACXX.8.250123527,0,80,447.8638611,32.46244431,169.0737457,375.7608337,700,2231,632,400,20
PI586499.D1FY1ACXX.8.250123559,0,80,447.8638611,32.46244431,169.0737457,375.7608337,700,2231,632,400,16
PI586500.D1FY1ACXX.8.250123560,0,80,447.8638611,32.46244431,169.0737457,375.7608337,700,2231,632,400,16
PI586501.D1FY1ACXX.8.250123561,0,80,447.8638611,32.46244431,169.0737457,375.7608337,700,2231,632,400,16
PI586503.D1FY1ACXX.8.250123562,0,80,193.5914917,14.03206253,73.08300781,535.706604,1000,2137,523,500,21
PI586510.D1FY1ACXX.8.250123563,0,80,297.1404114,21.5375824,112.173912,474.9189758,700,2231,632,400,20
PI586511.D1FY1ACXX.8.250123564,0,80,297.1404114,21.5375824,112.173912,474.9189758,700,2231,632,400,20
PI597946.C00TDABXX.2.250020297,0,0,940.0096436,101.3962326,202.7986298,727.8768311,NA,6178,NA,900,30
PI597952.C00TDABXX.2.250020271,0,50,321.8891602,34.7212944,69.44468689,488.3158569,NA,NA,NA,NA,26
PI597953.D1FY1ACXX.8.250123565,0,34,503.8467712,36.5202446,190.2079315,413.1472168,1000,1678,577,400,21
PI597954.D1FY1ACXX.8.250123566,0,100,206.9999847,14.29995537,103.9856186,375.8790588,1000,2137,523,500,22
PI597957.C00TDABXX.2.250020230,90,10,867.7362061,62.89599228,327.5803528,903.1356201,800,5650,NA,700,28
PI597964.C00TDABXX.2.250020251,30,70,503.8467712,27.33721352,237.9016266,431.5002747,NA,3042,1060,600,24
PI608862.D1FY1ACXX.8.250123567,0,80,447.8638611,32.46244431,169.0737457,375.0122986,1000,2137,523,500,24
PI608863.D1FY1ACXX.8.250123568,0,80,447.8638611,32.46244431,169.0737457,375.0122986,1000,2137,523,500,24
PI608864.D1FY1ACXX.8.250123569,0,80,447.8638611,32.46244431,169.0737457,375.0122986,1000,2137,523,500,24
PI608865.D1FY1ACXX.8.250123570,0,80,447.8638611,32.46244431,169.0737457,375.0122986,1000,2137,523,500,24
PI609094.D1FY1ACXX.8.250123571,0,80,193.5914917,14.03206253,73.08300781,427.5157471,1000,2137,523,500,20
PI609200.D1FY1ACXX.8.250123572,0,80,297.1404114,21.5375824,112.173912,419.507019,1000,1512,913,200,21
PI609918.D1FY1ACXX.8.250123573,0,40,485.1662903,52.33354568,104.6702576,364.1532288,NA,1950,NA,500,30
PI609919.D1FY1ACXX.8.250123574,0,40,485.1662903,52.33354568,104.6702576,364.1532288,NA,1950,NA,500,30
PI610034.D1FY1ACXX.8.250123575,0,100,209.7156677,22.62144661,45.24427032,401.7888184,NA,NA,NA,NA,26
PI612776.D1FY1ACXX.8.250123576,0,100,321.8891602,34.7212944,69.44468689,475.7989502,NA,NA,NA,NA,24
PI612777.D1FY1ACXX.8.250123577,0,100,321.8891602,34.7212944,69.44468689,475.7989502,NA,NA,NA,NA,24
PI619639.D1FY1ACXX.8.250123578,10,0,350.999939,24.24774933,176.32341,312.8605957,800,3125,NA,400,18
PI619640.D1FY1ACXX.8.250123579,0,100,503.8467712,36.5202446,190.2079315,497.9859314,1000,2137,523,500,21
PI619641.D1FY1ACXX.8.250123580,10,0,350.999939,24.24774933,176.32341,286.895752,800,3125,NA,400,22
PI619642.D1FY1ACXX.8.250123581,10,0,350.999939,24.24774933,176.32341,362.7446899,800,3125,NA,400,20
PI619643.D1FY1ACXX.8.250123582,0,80,350.999939,24.24774933,176.32341,447.7326355,NA,2946,787,600,19
PI619688.D1FY1ACXX.8.250123583,10,0,545.8120117,67.43858337,124.3141403,519.9143066,NA,4321,NA,400,22
PI619689.D1FY1ACXX.8.250123584,10,0,545.8120117,67.43858337,124.3141403,519.9143066,NA,4321,NA,400,22
PI619695.D1FY1ACXX.8.250123585,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,22
PI619696.D1FY1ACXX.8.250123586,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,25
PI619697.D1FY1ACXX.8.250123587,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,25
PI619698.D1FY1ACXX.8.250123588,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4298,NA,400,22
PI619701.D1FY1ACXX.8.250123589,0,10,116.9999924,7.259714127,69.35140228,466.6098328,NA,4298,NA,400,21
PI619702.D1FY1ACXX.8.250123590,0,10,116.9999924,7.259714127,69.35140228,466.6098328,NA,4298,NA,400,21
PI619713.D1FY1ACXX.8.250123591,10,0,116.9999924,7.259714127,69.35140228,466.6098328,NA,4321,NA,400,27
PI619716.D1FY1ACXX.8.250123592,20,10,116.9999924,7.259714127,69.35140228,520.3282471,NA,4427,NA,400,24
PI619719.D1FY1ACXX.8.250123593,10,0,116.9999924,7.259714127,69.35140228,436.1846313,NA,4321,NA,400,23
PI619720.D1FY1ACXX.8.250123594,10,0,116.9999924,7.259714127,69.35140228,436.1846313,NA,4321,NA,400,23
PI619721.D1FY1ACXX.8.250123595,10,0,116.9999924,7.259714127,69.35140228,436.1846313,NA,4321,NA,400,23
PI619733.D1FY1ACXX.8.250123596,0,10,116.9999924,7.259714127,69.35140228,473.2938232,NA,4298,NA,400,25
PI619734.D1FY1ACXX.8.250123597,0,10,116.9999924,7.259714127,69.35140228,473.2938232,NA,4298,NA,400,25
PI619735.D1FY1ACXX.8.250123598,0,10,116.9999924,7.259714127,69.35140228,473.2938232,NA,4298,NA,400,25
PI619765.D1FY1ACXX.8.250123599,60,10,116.9999924,7.259714127,69.35140228,466.6630554,0,4109,371,700,19
PI619773.D1FY1ACXX.8.250123600,10,0,545.8120117,67.43858337,124.3141403,475.4105225,NA,4321,NA,400,21
PI619807.D1EYBACXX.8.250140364,60,10,545.8120117,67.43858337,124.3141403,422.8228149,0,4109,371,700,21
PI619813.D1FY1ACXX.8.250123602,0,10,545.8120117,67.43858337,124.3141403,354.2720947,NA,4298,NA,400,21
PI619816.D1FY1ACXX.8.250123603,0,50,545.8120117,58.87522888,117.7540283,454.0904846,NA,NA,NA,NA,23
PI619829.D1FY1ACXX.8.250123604,0,10,116.9999924,7.259714127,69.35140228,463.6737366,NA,4298,NA,400,24
PI619830.D1FY1ACXX.8.250123605,0,10,116.9999924,7.259714127,69.35140228,463.6737366,NA,4298,NA,400,24
PI619838.D1FY1ACXX.8.250123607,10,0,545.8120117,58.87522888,117.7540283,466.1420593,NA,4321,NA,400,24
PI619860.D1FY1ACXX.8.250123608,20,80,503.8467712,36.5202446,190.2079315,470.6090088,NA,NA,NA,NA,23
PI619863.D1FY1ACXX.8.250123609,0,50,350.999939,24.24774933,176.32341,523.1914673,NA,NA,NA,NA,23
PI619879.D1FY1ACXX.8.250123610,60,40,350.999939,24.24774933,176.32341,438.1348572,NA,NA,NA,NA,25
PI619890.D1FY1ACXX.8.250123611,60,10,545.8120117,67.43858337,124.3141403,451.1832581,NA,4298,NA,400,22
PI619896.D1FY1ACXX.8.250123612,50,10,116.9999924,7.259714127,69.35140228,535.6129761,NA,4505,NA,400,29
PI619897.D1FY1ACXX.8.250123613,50,10,116.9999924,7.259714127,69.35140228,535.6129761,NA,NA,NA,NA,27
PI619901.D1FY1ACXX.8.250123614,10,0,104,6.4530797,61.64570236,520.8448486,NA,4321,NA,400,25
PI619902.D1FY1ACXX.8.250123615,10,0,104,6.4530797,61.64570236,520.8448486,NA,4321,NA,400,25
PI619903.D1FY1ACXX.8.250123616,10,0,104,6.4530797,61.64570236,520.8448486,NA,4321,NA,400,22
PI619904.D1FY1ACXX.8.250123617,10,0,116.9999924,7.259714127,69.35140228,535.6129761,NA,4321,NA,400,22
PI619920.D1FY1ACXX.8.250123619,20,10,NA,NA,NA,519.6618042,NA,4427,NA,400,20
PI619921.D1FY1ACXX.8.250123620,20,10,NA,NA,NA,525.6220093,NA,4427,NA,400,19
PI619928.D1FY1ACXX.8.250123621,0,10,NA,NA,NA,525.6220093,NA,4298,NA,400,23
PI619930.D1FY1ACXX.8.250123622,0,0,NA,NA,NA,519.6618042,NA,NA,NA,NA,24
PI619932.D1FY1ACXX.8.250123623,0,0,NA,NA,NA,519.6618042,NA,NA,NA,NA,24
PI619933.D1FY1ACXX.8.250123624,50,10,104,6.4530797,61.64570236,491.4911499,NA,NA,NA,NA,22
PI619935.D1FY1ACXX.8.250123625,20,10,NA,NA,NA,525.6220093,NA,NA,NA,NA,18
PI619938.D1FY1ACXX.8.250123626,0,0,116.9999924,7.259714127,69.35140228,595.0113525,NA,4505,NA,400,27
PI619939.D1FY1ACXX.8.250123627,0,0,116.9999924,7.259714127,69.35140228,595.0113525,NA,4505,NA,400,27
PI619941.D1FY1ACXX.8.250123628,10,0,116.9999924,7.259714127,69.35140228,462.1712952,NA,4321,NA,400,23
PI619950.D1FY1ACXX.8.250123629,10,0,116.9999924,7.259714127,69.35140228,462.1712952,0,4109,371,700,25
PI619955.D1FY1ACXX.8.250123630,10,0,116.9999924,7.259714127,69.35140228,462.1712952,NA,4505,NA,400,22
PI619956.D1FY1ACXX.8.250123631,10,0,116.9999924,7.259714127,69.35140228,462.1712952,NA,4505,NA,400,22
PI619958.D1FY1ACXX.8.250123632,60,10,116.9999924,7.259714127,69.35140228,462.1712952,0,4109,371,700,25
PI619959.D1FY1ACXX.8.250123633,60,10,116.9999924,7.259714127,69.35140228,462.1712952,0,4109,371,700,25
PI619960.D1FY1ACXX.8.250123634,60,10,116.9999924,7.259714127,69.35140228,462.1712952,0,4109,371,700,25
PI619962.D1FY1ACXX.8.250123635,0,10,116.9999924,7.259714127,69.35140228,595.0113525,NA,4505,NA,400,24
PI619970.D1FY1ACXX.8.250123636,0,20,116.9999924,7.259714127,69.35140228,724.4205933,NA,4450,NA,400,27
PI619972.D1FY1ACXX.8.250123637,0,20,116.9999924,7.259714127,69.35140228,724.4205933,NA,4450,NA,400,27
PI619978.D1FY1ACXX.8.250123638,0,40,350.999939,24.24774933,176.32341,528.1148071,NA,7132,NA,NA,28
PI619981.D1FY1ACXX.8.250123639,0,40,350.999939,24.24774933,176.32341,528.1148071,NA,7132,NA,NA,28
PI619982.D1FY1ACXX.8.250123640,0,40,350.999939,24.24774933,176.32341,528.1148071,NA,7132,NA,NA,26
PI619983.D1FY1ACXX.8.250123641,0,40,350.999939,24.24774933,176.32341,528.1148071,NA,7132,NA,NA,26
PI619986.D1FY1ACXX.8.250123642,0,0,NA,NA,NA,471.5585327,NA,NA,NA,NA,NA
PI619987.D1FY1ACXX.8.250123643,0,30,NA,NA,NA,843.2282715,NA,NA,NA,NA,28
PI619988.D1FY1ACXX.8.250123644,0,30,NA,NA,NA,843.2282715,NA,NA,NA,NA,28
PI619989.D1FY1ACXX.8.250123645,0,30,NA,NA,NA,843.2282715,NA,NA,NA,NA,28
PI619994.D1FY1ACXX.8.250123646,50,10,NA,NA,NA,843.2282715,NA,NA,NA,NA,25
PI620007.D1FY1ACXX.8.250123647,20,20,350.999939,24.24774933,176.32341,568.0966797,NA,4548,NA,NA,25
PI620020.D1FY1ACXX.8.250123648,20,20,312,21.55355644,156.7319489,506.2858276,NA,4548,NA,NA,25
PI620024.D1FY1ACXX.8.250123649,60,40,312,21.55355644,156.7319489,506.2858276,NA,NA,NA,NA,26
PI620026.D1FY1ACXX.8.250123650,60,40,312,21.55355644,156.7319489,506.2858276,NA,NA,NA,NA,26
PI620050.D1FY1ACXX.8.250123651,10,20,350.999939,24.24774933,176.32341,528.1148071,800,3142,NA,500,27
PI620055.D1FY1ACXX.8.250123652,20,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,26
PI620072.D1FY1ACXX.8.250123654,0,60,NA,NA,NA,535.6901245,61,3322,540,600,30
PI620083.D1FY1ACXX.8.250123687,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,29
PI620086.D1FY1ACXX.8.250123688,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,28
PI620090.D1FY1ACXX.8.250123689,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,29
PI620092.D1FY1ACXX.8.250123690,10,20,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,27
PI620094.D1FY1ACXX.8.250123692,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,28
PI620097.D1FY1ACXX.8.250123694,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,26
PI620102.D1FY1ACXX.8.250123695,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,28
PI620105.D1FY1ACXX.8.250123696,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,27
PI620106.D1FY1ACXX.8.250123697,10,20,350.999939,24.24774933,176.32341,651.9349976,800,3142,NA,500,27
PI620110.D1FY1ACXX.8.250123698,20,20,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,28
PI620111.D1FY1ACXX.8.250123699,0,30,NA,NA,NA,786.3963623,NA,6958,NA,1100,26
PI620112.D1FY1ACXX.8.250123700,0,30,NA,NA,NA,786.3963623,NA,6958,NA,1100,26
PI620119.D1FY1ACXX.8.250123702,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,24
PI620120.D1FY1ACXX.8.250123703,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,24
PI620121.D1FY1ACXX.8.250123704,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,28
PI620122.D1FY1ACXX.8.250123705,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,28
PI620129.D1FY1ACXX.8.250123706,20,20,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,24
PI620140.D1FY1ACXX.8.250123707,0,40,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,27
PI620150.D1FY1ACXX.8.250123708,20,20,350.999939,24.24774933,176.32341,651.9349976,NA,4548,NA,NA,27
PI620156.D1FY1ACXX.8.250123709,50,10,350.999939,24.24774933,176.32341,651.9349976,NA,NA,NA,NA,27
PI620157.D1FY1ACXX.8.250123710,50,10,350.999939,24.24774933,176.32341,651.9349976,NA,NA,NA,NA,27
PI620173.D1FY1ACXX.8.250123712,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,25
PI620180.D1FY1ACXX.8.250123713,60,10,116.9999924,7.259714127,69.35140228,584.7712402,0,4109,371,700,27
PI620181.D1FY1ACXX.8.250123714,60,10,116.9999924,7.259714127,69.35140228,584.7712402,0,4109,371,700,27
PI620367.D1FY1ACXX.8.250123715,0,90,545.8120117,67.43858337,124.3141403,446.2903137,200,2992,NA,600,22
PI620368.D1FY1ACXX.8.250123716,10,90,545.8120117,67.43858337,124.3141403,488.3408508,200,2992,NA,600,24
PI620369.D1FY1ACXX.8.250123717,30,10,116.9999924,7.259714127,69.35140228,486.0813904,NA,4461,NA,400,26
PI620370.D1FY1ACXX.8.250123718,0,90,503.8467712,36.5202446,190.2079315,433.5486145,NA,NA,NA,NA,22
PI620371.D1FY1ACXX.8.250123719,30,10,116.9999924,7.259714127,69.35140228,486.0813904,NA,4461,NA,400,26
PI620372.D1FY1ACXX.8.250123720,10,90,503.8467712,36.5202446,190.2079315,433.5486145,NA,NA,NA,NA,23
PI620373.D1FY1ACXX.8.250123721,10,0,350.999939,24.24774933,176.32341,407.5089111,800,3125,NA,400,23
PI620375.D1FY1ACXX.8.250123722,0,100,503.8467712,36.5202446,190.2079315,433.5486145,NA,NA,NA,NA,22
PI620376.D1FY1ACXX.8.250123723,10,90,503.8467712,36.5202446,190.2079315,433.5486145,200,2992,NA,600,22
PI620377.D1FY1ACXX.8.250123724,10,90,503.8467712,36.5202446,190.2079315,433.5486145,200,2992,NA,600,22
PI620382.D1FY1ACXX.8.250123725,0,20,350.999939,24.24774933,176.32341,444.1092529,NA,NA,NA,NA,22
PI620383.D1FY1ACXX.8.250123726,0,20,350.999939,24.24774933,176.32341,444.1092529,NA,NA,NA,NA,22
PI620385.D1FY1ACXX.8.250123727,0,20,350.999939,24.24774933,176.32341,461.4096375,800,3125,NA,400,21
PI620386.D1FY1ACXX.8.250123728,0,20,350.999939,24.24774933,176.32341,461.4096375,800,3125,NA,400,21
PI620396.D1FY1ACXX.8.250123729,10,0,350.999939,24.24774933,176.32341,461.4096375,800,3125,NA,400,22
PI620405.D1FY1ACXX.8.250123730,0,20,350.999939,24.24774933,176.32341,560.9889526,NA,1896,NA,300,22
PI620406.D1FY1ACXX.8.250123731,0,20,350.999939,24.24774933,176.32341,560.9889526,NA,1896,NA,300,22
PI620409.D1FY1ACXX.8.250123732,0,20,350.999939,24.24774933,176.32341,560.9889526,NA,1896,NA,300,22
PI620411.D1FY1ACXX.8.250123733,0,10,350.999939,24.24774933,176.32341,407.5089111,800,3125,NA,400,20
PI620414.D1FY1ACXX.8.250123734,0,70,867.7362061,62.89599228,327.5803528,794.4275513,61,3433,475,700,26
PI620415.D1FY1ACXX.8.250123735,0,70,867.7362061,62.89599228,327.5803528,794.4275513,61,3433,475,700,26
PI620416.D1EYBACXX.8.250140376,0,34,503.8467712,36.5202446,190.2079315,727.8884888,NA,1987,NA,500,23
PI620417.D1FY1ACXX.8.250123737,0,70,503.8467712,36.5202446,190.2079315,727.8884888,NA,NA,NA,NA,27
PI620418.D1FY1ACXX.8.250123738,0,70,503.8467712,36.5202446,190.2079315,727.8884888,NA,NA,NA,NA,24
PI620423.D1FY1ACXX.8.250123739,0,10,350.999939,24.24774933,176.32341,518.9753418,1000,2348,NA,400,20
PI620424.D1FY1ACXX.8.250123740,0,10,350.999939,24.24774933,176.32341,518.9753418,1000,2348,NA,400,20
PI620430.D1FY1ACXX.8.250123741,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,22
PI620431.D1FY1ACXX.8.250123742,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,22
PI620434.D1FY1ACXX.8.250123743,10,0,350.999939,24.24774933,176.32341,348.2779541,800,3125,NA,400,20
PI620435.D1FY1ACXX.8.250123744,10,0,350.999939,24.24774933,176.32341,348.2779541,800,3125,NA,400,20
PI620446.D1FY1ACXX.8.250123745,10,0,350.999939,24.24774933,176.32341,638.9100952,800,3125,NA,400,21
PI620447.D1FY1ACXX.8.250123746,0,100,545.8120117,58.87522888,117.7540283,548.444519,800,3125,NA,400,24
PI620448.D1FY1ACXX.8.250123747,0,100,545.8120117,58.87522888,117.7540283,548.444519,800,3125,NA,400,24
PI620449.D1FY1ACXX.8.250123748,0,10,206.9999847,14.29995537,103.9856186,558.5566406,1000,2348,NA,400,21
PI620453.D1FY1ACXX.8.250123750,10,0,545.8120117,58.87522888,117.7540283,548.444519,NA,1987,NA,500,22
PI620454.D1FY1ACXX.8.250123751,10,0,350.999939,24.24774933,176.32341,638.9100952,800,3125,NA,400,21
PI620459.D1FY1ACXX.8.250123752,10,0,321.8891602,34.7212944,69.44468689,460.9942017,800,3125,NA,400,23
PI620460.D1FY1ACXX.8.250123753,10,0,321.8891602,34.7212944,69.44468689,460.9942017,800,3125,NA,400,23
PI620461.D1FY1ACXX.8.250123754,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,23
PI620463.D1FY1ACXX.8.250123755,10,0,350.999939,24.24774933,176.32341,592.5670166,800,3125,NA,400,21
PI620466.D1FY1ACXX.8.250123756,0,100,503.8467712,36.5202446,190.2079315,484.0303345,800,2186,732,400,21
PI620467.D1FY1ACXX.8.250123757,0,100,503.8467712,36.5202446,190.2079315,484.0303345,800,2186,732,400,21
PI620469.D1FY1ACXX.8.250123758,0,10,206.9999847,14.29995537,103.9856186,558.5566406,1000,2348,NA,400,21
PI620472.D1FY1ACXX.8.250123759,0,100,321.8891602,34.7212944,69.44468689,460.9942017,NA,NA,NA,NA,25
PI620473.D1FY1ACXX.8.250123760,0,100,321.8891602,34.7212944,69.44468689,460.9942017,NA,NA,NA,NA,25
PI620475.D1FY1ACXX.8.250123761,10,0,350.999939,24.24774933,176.32341,677.204895,800,3125,NA,400,22
PI620476.D1FY1ACXX.8.250123762,10,0,350.999939,24.24774933,176.32341,677.204895,800,3125,NA,400,22
PI620477.D1FY1ACXX.8.250123763,0,100,321.8891602,34.7212944,69.44468689,460.9942017,NA,NA,NA,NA,24
PI620478.D1FY1ACXX.8.250123764,0,100,321.8891602,34.7212944,69.44468689,460.9942017,NA,NA,NA,NA,24
PI620479.D1FY1ACXX.8.250123765,0,20,206.9999847,14.29995537,103.9856186,484.7736206,NA,2020,NA,300,23
PI620480.D1FY1ACXX.8.250123766,0,100,350.999939,24.24774933,176.32341,444.1092529,NA,NA,NA,NA,22
PI620483.D1FY1ACXX.8.250123767,0,100,350.999939,24.24774933,176.32341,444.1092529,NA,NA,NA,NA,23
PI620484.D1FY1ACXX.8.250123768,0,100,350.999939,24.24774933,176.32341,444.1092529,NA,NA,NA,NA,23
PI620493.D1FY1ACXX.8.250123769,0,100,321.8891602,34.7212944,69.44468689,463.2084351,NA,NA,NA,NA,22
PI620494.D1FY1ACXX.8.250123770,0,100,321.8891602,34.7212944,69.44468689,463.2084351,NA,NA,NA,NA,22
PI620495.D1FY1ACXX.8.250123771,0,10,206.9999847,14.29995537,103.9856186,558.5566406,1000,2348,NA,400,21
PI620496.D1FY1ACXX.8.250123772,0,10,206.9999847,14.29995537,103.9856186,558.5566406,1000,2348,NA,400,21
PI620500.D1FY1ACXX.8.250123773,0,10,350.999939,24.24774933,176.32341,638.9100952,1000,2348,NA,400,21
PI620501.D1FY1ACXX.8.250123774,0,10,350.999939,24.24774933,176.32341,638.9100952,1000,2348,NA,400,21
PI620514.D1FY1ACXX.8.250123775,0,100,545.8120117,58.87522888,117.7540283,548.444519,800,3125,NA,400,24
PI620515.D1FY1ACXX.8.250123776,0,100,503.8467712,36.5202446,190.2079315,589.9719238,NA,NA,NA,NA,23
PI620516.D1FY1ACXX.8.250123777,10,0,350.999939,24.24774933,176.32341,498.1326294,800,3125,NA,400,20
PI620517.D1FY1ACXX.8.250123778,10,0,350.999939,24.24774933,176.32341,498.1326294,800,3125,NA,400,20
PI620519.D1FY1ACXX.8.250123779,10,0,350.999939,24.24774933,176.32341,286.895752,800,3125,NA,400,19
PI620520.D1FY1ACXX.8.250123780,10,0,350.999939,24.24774933,176.32341,498.1326294,800,3125,NA,400,22
PI620521.D1FY1ACXX.8.250123781,10,0,350.999939,24.24774933,176.32341,418.4565735,900,2782,NA,400,21
PI620522.D1G0BACXX.7.250129751,10,20,350.999939,24.24774933,176.32341,447.7326355,800,2873,NA,500,21
PI620523.D1G0BACXX.7.250129763,50,50,350.999939,24.24774933,176.32341,447.7326355,NA,NA,NA,NA,23
PI620524.D1G0BACXX.7.250129775,50,50,350.999939,24.24774933,176.32341,447.7326355,NA,NA,NA,NA,23
PI620525.D1G0BACXX.7.250129787,50,50,350.999939,24.24774933,176.32341,447.7326355,NA,NA,NA,NA,23
PI620527.D1G0BACXX.7.250129799,50,50,350.999939,24.24774933,176.32341,447.7326355,NA,NA,NA,NA,22
PI620529.D1G0BACXX.7.250129811,0,100,545.8120117,67.43858337,124.3141403,592.7225342,200,3596,550,700,24
PI620535.D1G0BACXX.7.250129823,0,0,206.9999847,14.29995537,103.9856186,439.4442749,NA,2946,787,600,24
PI620536.D1G0BACXX.7.250129835,0,0,206.9999847,14.29995537,103.9856186,451.0123596,800,2873,NA,500,NA
PI620537.D1G0BACXX.7.250129752,0,80,206.9999847,14.29995537,103.9856186,439.4442749,NA,2946,787,600,21
PI620538.D1G0BACXX.7.250129764,0,80,206.9999847,14.29995537,103.9856186,439.4442749,NA,2946,787,600,21
PI620539.D1G0BACXX.7.250129776,0,80,206.9999847,14.29995537,103.9856186,439.4442749,NA,2946,787,600,21
PI620544.D1G0BACXX.7.250129788,0,70,350.999939,24.24774933,176.32341,418.4565735,27,4411,485,700,21
PI620545.D1G0BACXX.7.250129800,0,70,350.999939,24.24774933,176.32341,418.4565735,27,4411,485,700,21
PI620547.D1G0BACXX.7.250129812,0,80,545.8120117,67.43858337,124.3141403,464.8354492,NA,3863,NA,NA,23
PI620548.D1G0BACXX.7.250129824,0,80,545.8120117,67.43858337,124.3141403,464.8354492,NA,3863,NA,NA,23
PI620557.D1G0BACXX.7.250129836,50,50,206.9999847,14.29995537,103.9856186,557.2700806,NA,NA,NA,NA,26
PI620560.D1G0BACXX.7.250129753,30,70,350.999939,24.24774933,176.32341,560.5653687,NA,NA,NA,NA,26
PI620564.D1G0BACXX.7.250129765,10,0,206.9999847,14.29995537,103.9856186,558.5566406,800,3125,NA,400,21
PI620565.D1G0BACXX.7.250129777,10,0,206.9999847,14.29995537,103.9856186,558.5566406,800,3125,NA,400,21
PI620567.D1G0BACXX.7.250129789,10,0,350.999939,24.24774933,176.32341,407.5089111,800,3125,NA,400,22
PI620570.D1G0BACXX.7.250129801,0,90,503.8467712,36.5202446,190.2079315,556.6026001,200,2992,NA,600,22
PI620572.D1G0BACXX.7.250129813,10,90,545.8120117,67.43858337,124.3141403,488.3408508,200,2992,NA,600,24
PI620578.D1G0BACXX.7.250129825,10,20,206.9999847,14.29995537,103.9856186,439.4442749,800,2873,NA,500,22
PI620579.D1G0BACXX.7.250129837,10,20,206.9999847,14.29995537,103.9856186,439.4442749,800,2873,NA,500,22
PI620610.D1G0BACXX.7.250129754,10,0,116.9999924,7.259714127,69.35140228,466.6630554,NA,4321,NA,400,22
PI620611.D1G0BACXX.7.250129766,60,10,545.8120117,67.43858337,124.3141403,451.1832581,0,4109,371,700,26
PI620615.D1G0BACXX.7.250129778,50,10,116.9999924,7.259714127,69.35140228,535.6129761,NA,4505,NA,400,29
PI620617.D1G0BACXX.7.250129790,10,0,104,6.4530797,61.64570236,520.8448486,NA,4321,NA,400,22
PI620624.D1G0BACXX.7.250129802,10,20,350.999939,24.24774933,176.32341,530.6497803,800,3142,NA,500,26
PI646200.D1G0BACXX.7.250129814,0,70,503.8467712,36.5202446,190.2079315,445.5884705,800,2190,757,300,18
PI646201.D1G0BACXX.7.250129826,0,70,503.8467712,36.5202446,190.2079315,445.5884705,800,2190,757,300,18
PI646202.D1G0BACXX.7.250129838,0,0,503.8467712,36.5202446,190.2079315,398.923645,700,2525,508,500,23
PI646203.D1G0BACXX.7.250129755,0,0,503.8467712,36.5202446,190.2079315,398.923645,700,2525,508,500,23
PI646205.D1G0BACXX.7.250129767,0,20,545.8120117,58.87522888,117.7540283,450.2109375,NA,1431,NA,200,21
PI646206.D1G0BACXX.7.250129779,0,20,545.8120117,58.87522888,117.7540283,450.2109375,NA,1431,NA,200,21
PI646207.D1G0BACXX.7.250129791,0,20,545.8120117,58.87522888,117.7540283,450.2109375,NA,1431,NA,200,21
PI646208.D1G0BACXX.7.250129803,0,20,545.8120117,58.87522888,117.7540283,450.2109375,NA,1431,NA,200,21
PI646209.D1G0BACXX.7.250129815,0,20,545.8120117,58.87522888,117.7540283,395.6730957,NA,1431,NA,200,21
PI646210.D1G0BACXX.7.250129827,0,100,206.9999847,14.29995537,103.9856186,487.0260925,1000,1623,796,200,21
PI646211.D1G0BACXX.7.250129839,0,100,447.8638611,32.46244431,169.0737457,425.9094543,NA,NA,NA,NA,22
PI646212.D1G0BACXX.7.250129756,0,100,297.1404114,21.5375824,112.173912,402.9492493,NA,NA,NA,NA,21
PI646213.D1G0BACXX.7.250129768,0,100,545.8120117,58.87522888,117.7540283,423.9915466,NA,NA,NA,NA,22
PI646214.D1G0BACXX.7.250129780,20,10,503.8467712,36.5202446,190.2079315,489.4940186,1000,3098,NA,500,23
PI646215.D1G0BACXX.7.250129792,20,10,503.8467712,36.5202446,190.2079315,489.4940186,1000,3098,NA,500,23
