Taxa,sol_VH,sol_Mo,tot,lab,occ,stp,PHO,PNZ,POL,TP,extP
SEEDGWAS2640:MRG:4:250068751,0,100,321.8891602,39.77147675,73.31347656,544.5055542,NA,NA,NA,NA,NA
SEEDGWAS2641:MRG:4:250062569,0,40,NA,NA,NA,735.0278931,NA,2540,NA,600,NA
SEEDGWAS2647:MRG:4:250062575,0,30,1323.805298,142.7952271,285.5990906,439.2677002,NA,4353,NA,400,NA
SEEDGWAS2656:MRG:4:250068753,0,100,297.1404114,15.60473537,130.8786774,610.7371826,NA,NA,NA,NA,NA
SEEDGWAS266:MRG:4:250059031,0,40,867.7362061,62.89599228,327.5803528,1044.834961,NA,5580,NA,900,NA
SEEDGWAS267:MRG:4:250059032,10,20,NA,NA,NA,922.4966431,NA,6326,NA,1000,NA
SEEDGWAS2670:MRG:4:250068754,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS2671:MRG:4:250068755,0,100,940.0096436,116.1442337,214.0965729,1044.834351,NA,3250,588,600,NA
SEEDGWAS2672:MRG:4:250068756,0,80,297.1404114,16.12194824,140.3009796,703.8147583,2900,2053,718,500,NA
SEEDGWAS2673:MRG:4:250062593,0,70,272.3787231,14.30434036,119.9721069,1171.144897,NA,1939,NA,500,NA
SEEDGWAS2674:MRG:4:250062595,0,60,297.1404114,16.12194824,140.3009796,703.8147583,NA,2546,866,600,NA
SEEDGWAS2677:MRG:4:250062597,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS2678:MRG:4:250062598,0,100,940.0096436,101.3962326,202.7986298,572.354187,2900,2258,766,500,NA
SEEDGWAS2679:MRG:4:250068757,0,67,867.7362061,45.57035446,382.2037048,590.0841675,NA,3820,NA,NA,NA
SEEDGWAS2680:MRG:4:250068758,0,60,NA,NA,NA,803.7008667,NA,2827,NA,500,NA
SEEDGWAS2682:MRG:4:250068760,0,60,NA,NA,NA,816.9433594,NA,2827,NA,500,NA
SEEDGWAS2686:MRG:4:250062601,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS2689:MRG:4:250068763,0,67,867.7362061,45.57035446,382.2037048,590.0841675,NA,3820,NA,NA,NA
SEEDGWAS269:MRG:4:250059033,0,60,867.7362061,62.89599228,327.5803528,1044.834961,NA,NA,NA,NA,NA
SEEDGWAS2691:MRG:4:250068764,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2692:MRG:4:250068766,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS2696:MRG:4:250068767,0,10,NA,NA,NA,799.3469849,NA,6259,NA,1000,NA
SEEDGWAS2697:MRG:4:250068768,0,60,NA,NA,NA,796.3564453,NA,3463,NA,700,NA
SEEDGWAS2699:MRG:4:250068769,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS270:MRG:4:250059034,20,60,940.0096436,116.1442337,214.0965729,713.1463623,NA,5103,NA,900,NA
SEEDGWAS2700:MRG:4:250062602,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS2701:MRG:4:250062603,0,20,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2702:MRG:4:250062604,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS2703:MRG:4:250063906,0,60,NA,NA,NA,884.1221313,NA,2827,NA,500,NA
SEEDGWAS2704:MRG:4:250068770,0,40,NA,NA,NA,849.8327637,NA,4972,NA,800,NA
SEEDGWAS2706:MRG:4:250068772,0,100,297.1404114,15.60473537,130.8786774,686.0802612,3000,1774,794,500,NA
SEEDGWAS2707:MRG:4:250068773,0,70,867.7362061,45.57035446,382.2037048,734.6328735,NA,3542,NA,700,NA
SEEDGWAS2709:MRG:4:250068774,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS2710:MRG:4:250068775,0,60,297.1404114,16.12194824,140.3009796,703.8147583,NA,2546,866,600,NA
SEEDGWAS2711:MRG:4:250063907,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS2712:MRG:4:250063908,0,70,272.3787231,14.30434036,119.9721069,1171.144897,NA,1939,NA,500,NA
SEEDGWAS2715:MRG:4:250068778,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS272:MRG:4:250059035,0,20,272.3787231,19.74278259,102.826088,522.0390625,0,3379,524,600,NA
SEEDGWAS2721:MRG:4:250063912,0,100,940.0096436,101.3962326,202.7986298,646.8477173,NA,3007,NA,NA,NA
SEEDGWAS2722:MRG:4:250068780,0,100,297.1404114,15.60473537,130.8786774,675.1027832,3000,1774,794,500,NA
SEEDGWAS2723:MRG:4:250068781,0,60,NA,NA,NA,859.2705688,NA,5874,NA,1000,NA
SEEDGWAS2726:MRG:4:250068784,20,50,1323.805298,163.5646515,301.5098877,1086.402832,300,4182,554,700,NA
SEEDGWAS2729:MRG:4:250068785,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS273:MRG:4:250059036,45,35,189.75,13.10829258,95.32015991,598.043335,900,2543,NA,500,NA
SEEDGWAS2732:MRG:4:250063915,0,10,NA,NA,NA,683.4284058,NA,6326,NA,1000,NA
SEEDGWAS2734:MRG:4:250063916,0,60,272.3787231,19.74278259,102.826088,873.6370239,NA,3250,588,600,NA
SEEDGWAS2735:MRG:4:250068787,0,50,321.8891602,34.7212944,69.44468689,667.7595215,NA,1776,NA,400,NA
SEEDGWAS2737:MRG:4:250068788,0,40,272.3787231,14.30434036,119.9721069,1145.920898,NA,1740,NA,500,NA
SEEDGWAS2741:MRG:4:250063919,60,30,297.1404114,25.42227936,51.33234406,759.6715698,0,5873,524,900,NA
SEEDGWAS2746:MRG:4:250063923,0,60,NA,NA,NA,900.7983398,NA,2827,NA,500,NA
SEEDGWAS2747:MRG:4:250068789,0,40,NA,NA,NA,849.8327637,NA,4972,NA,800,NA
SEEDGWAS2748:MRG:4:250063924,0,40,NA,NA,NA,849.8327637,NA,4972,NA,800,NA
SEEDGWAS2749:MRG:4:250068790,0,10,NA,NA,NA,849.8327637,NA,6259,NA,1000,NA
SEEDGWAS275:MRG:4:250059037,0,100,272.3787231,19.74278259,102.826088,506.5207214,NA,NA,NA,NA,NA
SEEDGWAS2750:MRG:4:250068791,0,10,NA,NA,NA,937.9429321,NA,6259,NA,1000,NA
SEEDGWAS2751:MRG:4:250063925,0,50,321.8891602,39.77147675,73.31347656,699.9916382,0,5289,524,900,NA
SEEDGWAS2752:MRG:4:250068792,0,10,NA,NA,NA,879.149231,NA,6259,NA,1000,NA
SEEDGWAS2754:MRG:4:250063927,0,10,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS2755:MRG:4:250063928,0,10,NA,NA,NA,951.5601807,NA,6326,NA,1000,NA
SEEDGWAS2756:MRG:4:250063929,0,10,NA,NA,NA,951.5601807,NA,6326,NA,1000,NA
SEEDGWAS2757:MRG:4:250063930,0,80,NA,NA,NA,853.8890381,NA,7042,NA,1100,NA
SEEDGWAS276:MRG:4:250059038,0,100,272.3787231,19.74278259,102.826088,506.5207214,NA,NA,NA,NA,NA
SEEDGWAS2760:MRG:4:250063931,0,100,189.75,13.10829258,95.32015991,1026.972412,NA,NA,NA,NA,NA
SEEDGWAS2761:MRG:4:250063932,0,100,189.75,13.10829258,95.32015991,1026.972412,NA,NA,NA,NA,NA
SEEDGWAS2764:MRG:4:250063933,0,80,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2765:MRG:4:250063934,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2766:MRG:4:250063935,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2767:MRG:4:250063936,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2768:MRG:4:250063937,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2769:MRG:4:250068795,0,80,503.8467712,36.5202446,190.2079315,1038.889526,500,3679,624,600,NA
SEEDGWAS277:MRG:4:250059039,0,50,297.1404114,21.5375824,112.173912,428.5865784,300,4264,519,700,NA
SEEDGWAS2770:MRG:4:250063938,0,80,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2771:MRG:4:250063939,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2772:MRG:4:250063941,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2773:MRG:4:250063942,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2774:MRG:4:250063943,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2775:MRG:4:250063944,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2776:MRG:4:250063945,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2777:MRG:4:250063946,0,100,1323.805298,163.5646515,301.5098877,1110.489868,NA,3250,588,600,NA
SEEDGWAS2778:MRG:4:250068796,0,80,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2779:MRG:4:250063947,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS278:MRG:4:250059041,0,100,272.3787231,19.74278259,102.826088,580.9686279,NA,NA,NA,NA,NA
SEEDGWAS2781:MRG:4:250063948,0,80,1323.805298,163.5646515,301.5098877,1110.489868,500,3679,624,600,NA
SEEDGWAS2782:MRG:4:250068797,0,80,1323.805298,163.5646515,301.5098877,1110.489868,500,3679,624,600,NA
SEEDGWAS2783:MRG:4:250063949,0,100,503.8467712,36.5202446,190.2079315,1038.889526,NA,3250,588,600,NA
SEEDGWAS2784:MRG:4:250068798,0,100,867.7362061,62.89599228,327.5803528,798.5148315,NA,3250,588,600,NA
SEEDGWAS2787:MRG:4:250063950,0,100,867.7362061,45.57035446,382.2037048,678.807373,2900,1807,718,500,NA
SEEDGWAS2788:MRG:4:250068800,0,100,867.7362061,45.57035446,382.2037048,678.807373,2900,1807,718,500,NA
SEEDGWAS2789:MRG:4:250068801,0,100,867.7362061,45.57035446,382.2037048,678.807373,2900,1807,718,500,NA
SEEDGWAS279:MRG:4:250059042,0,60,532.3766479,28.88516235,251.3726044,465.3684082,700,3591,523,500,NA
SEEDGWAS2790:MRG:4:250068802,0,60,867.7362061,62.89599228,327.5803528,585.7283936,1400,2054,571,500,NA
SEEDGWAS2791:MRG:4:250068803,0,100,867.7362061,45.57035446,382.2037048,703.6182861,2900,1807,718,500,NA
SEEDGWAS2793:MRG:4:250068804,0,100,940.0096436,101.3962326,202.7986298,615.8433838,NA,NA,NA,NA,NA
SEEDGWAS2794:MRG:4:250063951,20,20,363.8893433,26.37573242,137.3723907,616.5872803,1000,2137,523,500,NA
SEEDGWAS2795:MRG:4:250068805,20,20,363.8893433,26.37573242,137.3723907,616.5872803,1000,2137,523,500,NA
SEEDGWAS2796:MRG:4:250068806,0,100,940.0096436,101.3962326,202.7986298,831.3688354,NA,2540,NA,600,NA
SEEDGWAS2797:MRG:4:250068807,0,60,NA,NA,NA,802.7061157,NA,2827,NA,500,NA
SEEDGWAS2798:MRG:4:250068808,0,60,321.8891602,34.7212944,69.44468689,837.1502075,NA,2827,NA,500,NA
SEEDGWAS2799:MRG:4:250063952,0,100,272.3787231,14.30434036,119.9721069,718.993042,3000,1774,794,500,NA
SEEDGWAS2800:MRG:4:250063953,0,40,NA,NA,NA,735.0278931,NA,2540,NA,600,NA
SEEDGWAS2801:MRG:4:250068809,0,20,NA,NA,NA,801.2412109,NA,3125,NA,500,NA
SEEDGWAS2802:MRG:4:250068810,0,20,NA,NA,NA,801.2412109,NA,3125,NA,500,NA
SEEDGWAS2804:MRG:4:250063954,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2806:MRG:4:250063955,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2807:MRG:4:250063956,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS2809:MRG:4:250068811,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS2810:MRG:4:250068812,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS2811:MRG:4:250068813,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS2812:MRG:4:250068814,0,20,NA,NA,NA,801.2412109,NA,3125,NA,500,NA
SEEDGWAS2813:MRG:4:250068815,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS2814:MRG:4:250068816,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS2815:MRG:4:250063957,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS2816:MRG:4:250068817,0,0,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS2817:MRG:4:250068818,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2818:MRG:4:250063958,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2819:MRG:4:250068819,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS2820:MRG:4:250068820,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2821:MRG:4:250068821,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS2822:MRG:4:250063959,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2823:MRG:4:250068822,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2824:MRG:4:250068823,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2825:MRG:4:250063960,0,20,NA,NA,NA,644.5895996,NA,5391,NA,900,NA
SEEDGWAS2826:MRG:4:250068824,0,20,NA,NA,NA,780.2609253,NA,6264,NA,1000,NA
SEEDGWAS2827:MRG:4:250068825,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS2828:MRG:4:250063961,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS2829:MRG:4:250063962,0,20,NA,NA,NA,780.2609253,NA,5391,NA,900,NA
SEEDGWAS2830:MRG:4:250068826,0,20,NA,NA,NA,780.2609253,NA,5391,NA,900,NA
SEEDGWAS2831:MRG:4:250068827,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2832:MRG:4:250068859,0,20,NA,NA,NA,780.2609253,NA,3125,NA,500,NA
SEEDGWAS2834:MRG:4:250068860,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS2835:MRG:4:250068861,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS2838:MRG:4:250063963,0,20,NA,NA,NA,801.2412109,NA,6264,NA,1000,NA
SEEDGWAS2839:MRG:4:250063964,0,20,NA,NA,NA,880.617981,NA,3125,NA,500,NA
SEEDGWAS2842:MRG:4:250068863,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS2843:MRG:4:250068864,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS2844:MRG:4:250068865,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS2845:MRG:4:250063965,0,60,NA,NA,NA,884.1221313,NA,4972,NA,800,NA
SEEDGWAS2846:MRG:4:250063966,0,50,NA,NA,NA,937.9429321,0,5289,524,900,NA
SEEDGWAS2847:MRG:4:250063967,0,50,321.8891602,39.77147675,73.31347656,699.9916382,0,5289,524,900,NA
SEEDGWAS2848:MRG:4:250063968,0,10,NA,NA,NA,879.149231,NA,6259,NA,1000,NA
SEEDGWAS2852:MRG:4:250063969,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS2853:MRG:4:250063970,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2854:MRG:4:250063971,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2855:MRG:4:250063972,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2856:MRG:4:250068867,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2857:MRG:4:250068868,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2858:MRG:4:250063973,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2859:MRG:4:250063974,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2860:MRG:4:250068869,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2862:MRG:4:250068870,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2863:MRG:4:250068871,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2864:MRG:4:250068872,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2867:MRG:4:250063975,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2868:MRG:4:250063976,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2871:MRG:4:250068873,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2872:MRG:4:250063977,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2874:MRG:4:250068874,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2875:MRG:4:250068875,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2876:MRG:4:250068876,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2877:MRG:4:250068877,0,0,NA,NA,NA,796.3564453,NA,6264,NA,1000,NA
SEEDGWAS2880:MRG:4:250063979,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2881:MRG:4:250068878,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2882:MRG:4:250068879,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2883:MRG:4:250068881,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2884:MRG:4:250068882,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2889:MRG:4:250068885,0,10,NA,NA,NA,879.149231,NA,6259,NA,1000,NA
SEEDGWAS2890:MRG:4:250068886,0,10,NA,NA,NA,849.8327637,NA,6259,NA,1000,NA
SEEDGWAS2892:MRG:4:250068887,0,20,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS2893:MRG:4:250068888,0,20,NA,NA,NA,951.5601807,NA,3868,NA,600,NA
SEEDGWAS2894:MRG:4:250068889,0,0,297.1404114,25.42227936,51.33234406,655.1783447,NA,7523,NA,1200,NA
SEEDGWAS2895:MRG:4:250068890,0,40,NA,NA,NA,801.2469482,NA,4972,NA,800,NA
SEEDGWAS2896:MRG:4:250063982,0,80,297.1404114,21.5375824,112.173912,637.8920288,NA,3932,NA,700,NA
SEEDGWAS2897:MRG:4:250068891,0,60,867.7362061,45.57035446,382.2037048,860.8430786,NA,2546,866,600,NA
SEEDGWAS2898:MRG:4:250063983,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2899:MRG:4:250063984,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS2900:MRG:4:250068892,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS2901:MRG:4:250063985,0,80,867.7362061,62.89599228,327.5803528,661.8512573,1000,3483,523,600,NA
SEEDGWAS2902:MRG:4:250068893,0,60,321.8891602,34.7212944,69.44468689,615.7387085,NA,2827,NA,500,NA
SEEDGWAS2903:MRG:4:250068894,0,50,297.1404114,21.5375824,112.173912,547.211853,500,4456,551,700,NA
SEEDGWAS2904:MRG:4:250063986,20,50,189.75,13.10829258,95.32015991,748.2780762,300,4182,554,700,NA
SEEDGWAS2905:MRG:4:250068895,0,100,297.1404114,25.42227936,51.33234406,783.7518921,NA,2336,NA,600,NA
SEEDGWAS2906:MRG:4:250063987,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS2907:MRG:4:250063988,0,100,1323.805298,163.5646515,301.5098877,1097.902466,NA,3250,588,600,NA
SEEDGWAS2909:MRG:4:250068896,0,10,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS2910:MRG:4:250063989,0,67,NA,NA,NA,801.2412109,NA,NA,NA,NA,NA
SEEDGWAS2911:MRG:4:250068897,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2912:MRG:4:250068898,0,67,NA,NA,NA,801.2412109,NA,NA,NA,NA,NA
SEEDGWAS2913:MRG:4:250068899,0,60,321.8891602,34.7212944,69.44468689,615.7387085,NA,2827,NA,500,NA
SEEDGWAS2914:MRG:4:250068900,0,80,867.7362061,45.57035446,382.2037048,768.8150024,2900,2053,718,500,NA
SEEDGWAS2915:MRG:4:250068901,0,80,867.7362061,45.57035446,382.2037048,768.8150024,2900,2053,718,500,NA
SEEDGWAS2916:MRG:4:250063990,0,40,NA,NA,NA,853.8890381,NA,5501,NA,900,NA
SEEDGWAS2918:MRG:4:250068903,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS2919:MRG:4:250068904,0,100,867.7362061,45.57035446,382.2037048,592.9442139,2900,2258,766,500,NA
SEEDGWAS2920:MRG:4:250063991,40,40,350.999939,24.24774933,176.32341,1012.362732,NA,NA,NA,NA,NA
SEEDGWAS2921:MRG:4:250068905,0,100,1323.805298,163.5646515,301.5098877,533.4359131,NA,3250,588,600,NA
SEEDGWAS2922:MRG:4:250068906,0,100,1323.805298,163.5646515,301.5098877,626.9082642,NA,3125,NA,500,NA
SEEDGWAS2923:MRG:4:250068907,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,7042,NA,1100,NA
SEEDGWAS2924:MRG:4:250068908,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS2925:MRG:4:250063992,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS2926:MRG:4:250068909,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS2927:MRG:4:250063993,20,50,297.1404114,21.5375824,112.173912,743.4179077,300,4182,554,700,NA
SEEDGWAS2928:MRG:4:250063994,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS2930:MRG:4:250063995,0,70,189.75,13.10829258,95.32015991,748.2780762,NA,NA,NA,NA,NA
SEEDGWAS2931:MRG:4:250068910,0,80,867.7362061,45.57035446,382.2037048,768.8150024,2900,2053,718,500,NA
SEEDGWAS2932:MRG:4:250063996,0,10,NA,NA,NA,644.5895996,NA,6326,NA,1000,NA
SEEDGWAS2935:MRG:4:250063997,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS2936:MRG:4:250068911,0,20,NA,NA,NA,683.4284058,NA,5391,NA,900,NA
SEEDGWAS2937:MRG:4:250068912,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,NA,NA,NA,NA
SEEDGWAS2938:MRG:4:250068913,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2939:MRG:4:250068914,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2940:MRG:4:250063998,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2941:MRG:4:250068915,0,20,940.0096436,101.3962326,202.7986298,794.4799194,NA,5391,NA,900,NA
SEEDGWAS2943:MRG:4:250063999,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2944:MRG:4:250068916,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2945:MRG:4:250064000,0,67,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2946:MRG:4:250064001,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS2947:MRG:4:250064033,0,30,NA,NA,NA,1120.650757,NA,5501,NA,900,NA
SEEDGWAS2948:MRG:4:250068917,0,100,940.0096436,116.1442337,214.0965729,1044.834351,NA,3250,588,600,NA
SEEDGWAS2949:MRG:4:250068919,0,100,297.1404114,15.60473537,130.8786774,675.1027832,3000,1774,794,500,NA
SEEDGWAS2950:MRG:4:250064034,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS2951:MRG:4:250068920,0,20,940.0096436,101.3962326,202.7986298,794.4799194,NA,5391,NA,900,NA
SEEDGWAS2952:MRG:4:250068921,0,67,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS2953:MRG:4:250068922,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,NA,NA,NA,NA
SEEDGWAS2954:MRG:4:250068923,0,50,940.0096436,101.3962326,202.7986298,631.2558594,NA,3482,NA,700,NA
SEEDGWAS2955:MRG:4:250064035,0,50,940.0096436,101.3962326,202.7986298,794.4799194,NA,3482,NA,700,NA
SEEDGWAS2956:MRG:4:250068924,0,10,NA,NA,NA,796.3564453,NA,6259,NA,1000,NA
SEEDGWAS296:MRG:4:250059058,0,100,1323.805298,163.5646515,301.5098877,898.6968384,NA,3518,NA,NA,NA
SEEDGWAS2960:MRG:4:250068925,0,20,1323.805298,142.7952271,285.5990906,1122.020508,NA,3868,NA,600,NA
SEEDGWAS2961:MRG:4:250064036,0,60,867.7362061,47.08076096,409.7195129,686.2005005,NA,2546,866,600,NA
SEEDGWAS2962:MRG:4:250064037,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2963:MRG:4:250068926,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2964:MRG:4:250068927,0,20,NA,NA,NA,801.2412109,NA,5391,NA,900,NA
SEEDGWAS2966:MRG:4:250064038,0,20,NA,NA,NA,874.9683838,NA,3125,NA,500,NA
SEEDGWAS2967:MRG:4:250068928,0,40,1323.805298,142.7952271,285.5990906,1122.020508,NA,3868,NA,600,NA
SEEDGWAS2968:MRG:4:250064039,0,40,NA,NA,NA,853.8890381,NA,6326,NA,1000,NA
SEEDGWAS297:MRG:4:250059059,60,20,206.9999847,14.29995537,103.9856186,498.6353149,800,3073,NA,500,NA
